timestamp,reward
2860000,45.7973
2870000,45.9647
2880000,46.0828
2890000,46.2553
2900000,46.3726
2910000,46.4923
2920000,46.648
2930000,46.7251
2940000,46.8186
2950000,46.9713
2960000,47.0872
2970000,47.2561
2980000,47.4102
2990000,47.5365
3000000,47.6384
3010000,47.7485
3020000,47.8773
3030000,48.0085
3040000,48.1005
3050000,48.2377
3060000,48.3581
3070000,48.5145
3080000,48.6579
3090000,48.7907
3100000,48.9918
3110000,49.1395
3120000,49.3095
3130000,49.4852
3140000,49.611
3150000,49.682
3160000,49.7875
3170000,49.926
3180000,50.0679
3190000,50.2186
3200000,50.2309
3210000,50.4381
3220000,50.4695
3230000,50.5949
3240000,50.661
3250000,50.7207
3260000,50.7444
3270000,50.8847
3280000,50.8897
3290000,50.9598
3300000,51.0475
3310000,51.1501
3320000,51.1828
3330000,51.2392
3340000,51.265
3350000,51.3581
3360000,51.3607
3370000,51.3263
3380000,51.4562
3390000,51.5281
3400000,51.5874
3410000,51.7566
3420000,51.8063
3430000,51.8412
3440000,51.8778
3450000,51.8345
3460000,51.8736
3470000,51.9306
3480000,52.0316
3490000,52.0903
3500000,52.0821
3510000,52.1269
3520000,52.1276
3530000,52.196
3540000,52.3216
3550000,52.3777
3560000,52.4359
3570000,52.5678
3580000,52.6988
3590000,52.8001
3600000,52.9271
3610000,52.9621
3620000,53.0415
3630000,53.1468
3640000,53.2328
3650000,53.3598
3660000,53.4849
3670000,53.5386
3680000,53.6252
3690000,53.7048
3700000,53.8035
3710000,53.9072
3720000,54.004
3730000,54.1339
3740000,54.2143
3750000,54.2447
3760000,54.3106
3770000,54.4238
3780000,54.5648
3790000,54.6404
3800000,54.7238
3810000,54.808
3820000,54.9895
3830000,55.1925
3840000,55.3234
3850000,55.3912
3860000,55.5168
3870000,55.5732
3880000,55.6642
3890000,55.7847
3900000,55.887
3910000,56.0503
3920000,56.23
3930000,56.3274
3940000,56.5464
3950000,56.7206
3960000,56.8397
3970000,56.9594
3980000,57.1248
3990000,57.3417
4000000,57.4986
4010000,57.6406
4020000,57.7621
4030000,57.9331
4040000,58.1684
4050000,58.378
4060000,58.528
4070000,58.7473
4080000,58.8939
4090000,59.0312
4100000,59.1667
4110000,59.4059
4120000,59.5408
4130000,59.6952
4140000,59.8957
4150000,60.0322
4160000,60.1776
4170000,60.2801
4180000,60.411
4190000,60.5414
4200000,60.7201
4210000,60.8936
4220000,60.9976
4230000,61.0957
4240000,61.2294
4250000,61.3344
4260000,61.3778
4270000,61.4953
4280000,61.5947
4290000,61.6689
4300000,61.7979
4310000,61.9539
4320000,62.2247
4330000,62.4883
4340000,62.7583
4350000,62.854
4360000,62.988
4370000,63.0364
4380000,63.1945
4390000,63.3286
4400000,63.3905
4410000,63.4256
4420000,63.5173
4430000,63.6446
4440000,63.6783
4450000,63.6556
4460000,63.6708
4470000,63.7869
4480000,63.9068
4490000,64.0045
4500000,64.1528
4510000,64.1906
4520000,64.3067
4530000,64.507
4540000,64.6904
4550000,64.887
4560000,65.0516
4570000,65.2236
4580000,65.3901
4590000,65.6759
4600000,65.8872
4610000,66.1163
4620000,66.2173
4630000,66.3966
4640000,66.4932
4650000,66.7395
4660000,66.8726
4670000,67.0496
4680000,67.1535
4690000,67.2475
4700000,67.2774
4710000,67.4004
4720000,67.5173
4730000,67.6911
4740000,67.9093
4750000,68.0739
4760000,68.3505
4770000,68.5342
4780000,68.6275
4790000,68.8811
4800000,69.0699
4810000,69.1763
4820000,69.4051
4830000,69.4908
4840000,69.6833
4850000,69.8285
4860000,70.0332
4870000,70.176
4880000,70.3293
4890000,70.4659
4900000,70.5544
4910000,70.6879
4920000,70.7646
4930000,70.9111
4940000,70.9968
4950000,71.1902
4960000,71.3458
4970000,71.5154
4980000,71.6951
4990000,71.846
5000000,72.0182
