#{"t_start": 1654704754.9331267, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
66,74,4380.0375
0,108,4380.222001
-9,73,4380.350998
38,108,4380.509068
-9,73,4380.621998
167,71,4380.729
22,216,4381.200001
167,71,4381.3485
167,71,4381.455998
15,75,4381.691004
-35,71,4381.8695
167,71,4382.016001
32,112,4382.201001
167,71,4382.313998
78,144,4382.567999
167,71,4382.68
54,74,4382.795998
167,71,4382.925375
167,71,4383.0415
98,108,4383.2175
167,71,4383.331
11,73,4383.502255
-4,74,4383.624
42,180,4383.929498
-3,75,4384.059499
34,324,4384.662002
40,108,4384.864067
59,75,4384.992999
167,71,4385.11105
-1,73,4385.221999
167,71,4385.342001
-2,108,4385.515
14,148,4385.768499
-47,75,4385.888001
44,108,4386.050499
-2,74,4386.227618
162,72,4386.355258
7,71,4386.485998
167,71,4386.611001
167,71,4386.736501
167,71,4386.85
6,74,4386.963498
86,108,4387.1215
167,71,4387.243499
8,108,4387.398998
9,71,4387.5175
-23,71,4387.622501
26,148,4387.896
8,112,4388.082999
11,73,4388.185498
-2,108,4388.359998
11,73,4388.4825
167,71,4388.621999
167,71,4388.740999
42,216,4389.088998
60,144,4389.302
102,144,4389.543999
-11,75,4389.652
167,71,4389.754
2,108,4389.9145
44,108,4390.080999
167,71,4390.189999
40,108,4390.364999
42,108,4390.535
167,71,4390.645498
167,71,4390.854999
86,108,4391.030998
167,71,4391.139068
167,71,4391.243498
-45,73,4391.371501
13,71,4391.5045
12,108,4391.695
167,71,4391.811505
167,71,4391.923001
15,147,4392.161501
167,71,4392.273501
38,108,4392.431501
9,71,4392.554498
7,71,4392.6735
-20,108,4392.842
9,75,4392.982
167,71,4393.083792
7,73,4393.223502
10,74,4393.343999
-8,184,4393.617
167,71,4393.753999
16,180,4394.092501
6,74,4394.208001
98,108,4394.368498
12,110,4394.533998
6,146,4394.774714
-13,71,4394.889499
7,71,4394.9935
167,71,4395.094998
34,110,4395.335004
22,112,4395.5505
16,108,4395.724606
14,74,4395.867502
9,71,4395.987499
1,71,4396.0895
167,71,4396.202498
80,108,4396.414008
167,71,4396.526
11,71,4396.650503
-7,71,4396.868014
-5,71,4397.034
167,71,4397.139499
1,71,4397.272508
4,112,4397.4995
-6,74,4397.615
124,144,4397.8235
49,71,4397.932501
28,108,4398.095498
17,71,4398.200499
38,110,4398.372
167,71,4398.470999
167,71,4398.591
167,71,4398.7205
167,71,4398.8325
167,71,4398.97
167,71,4399.092001
1,75,4399.234
-1,71,4399.402501
167,71,4399.539498
16,108,4399.737001
167,71,4399.897501
9,71,4400.040999
167,71,4400.171655
90,144,4400.395498
1,71,4400.4955
167,71,4400.593
-19,111,4400.766499
46,74,4400.912002
43,111,4401.09
167,71,4401.200499
9,71,4401.335002
167,71,4401.457499
167,71,4401.565499
19,73,4401.675128
16,74,4401.7815
59,75,4401.939
8,74,4402.045499
15,71,4402.160998
28,110,4402.343999
167,71,4402.456764
9,71,4402.606499
5,71,4402.71407
167,71,4402.822602
167,71,4403.004498
7,71,4403.120499
-1,71,4403.224499
167,71,4403.3295
4,108,4403.498501
28,146,4403.749501
98,108,4403.912499
167,71,4404.062102
167,71,4404.217505
167,71,4404.342499
11,73,4404.470499
3,75,4404.627501
167,71,4404.7335
-3,71,4404.829
61,219,4405.175631
167,71,4405.306998
-29,71,4405.4405
167,71,4405.546499
167,71,4405.674499
-16,108,4405.842505
81,109,4406.092
0,108,4406.253999
167,71,4406.368498
1,75,4406.508498
167,71,4406.6455
167,71,4406.755999
0,74,4406.887499
167,71,4406.989157
9,111,4407.174
-6,144,4407.39
3,75,4407.5
-6,112,4407.709504
3,71,4407.831501
-1,71,4408.007499
11,71,4408.104501
8,74,4408.231501
2,110,4408.417501
17,111,4408.615504
63,71,4408.711498
38,108,4408.874998
28,108,4409.089
-21,73,4409.209
167,71,4409.327504
-1,71,4409.429501
167,71,4409.531559
1,71,4409.638053
13,71,4409.768498
48,216,4410.121498
167,71,4410.2445
11,75,4410.345001
11,73,4410.442499
167,71,4410.559502
9,71,4410.661
59,73,4410.767
167,71,4410.874999
102,144,4411.103999
108,144,4411.332
167,71,4411.443502
167,71,4411.575999
79,109,4411.742499
32,74,4411.838499
167,71,4411.946499
20,110,4412.124501
34,108,4412.322499
167,71,4412.460507
32,146,4412.709499
4,108,4412.887001
167,71,4412.9905
102,180,4413.282999
-3,71,4413.424499
-2,108,4413.600998
80,180,4413.914498
13,71,4414.013998
167,71,4414.117999
167,71,4414.226499
167,71,4414.349998
-5,75,4414.4685
21,111,4414.627998
-1,75,4414.740307
14,108,4414.9035
167,71,4415.011
80,108,4415.166498
30,144,4415.384498
167,71,4415.488498
6,108,4415.66763
98,108,4415.825499
1,71,4415.940999
167,71,4416.039554
12,74,4416.174499
11,73,4416.283
38,108,4416.469
7,71,4416.602499
-6,74,4416.713999
88,108,4416.874499
-1,75,4416.982999
4,108,4417.184498
88,108,4417.345499
-22,108,4417.4955
167,71,4417.6125
-23,73,4417.7235
55,75,4417.8295
15,71,4417.936
10,74,4418.066
167,71,4418.196998
98,108,4418.378509
11,71,4418.492999
50,180,4418.7655
-3,75,4418.89
11,75,4418.994602
36,148,4419.225494
167,71,4419.328499
-3,71,4419.445999
44,108,4419.614998
167,71,4419.733498
167,71,4419.845999
167,71,4419.9645
28,112,4420.136999
9,71,4420.292998
167,71,4420.398499
110,180,4420.694499
11,71,4420.827999
30,180,4421.173
167,71,4421.2925
167,71,4421.401
17,71,4421.5035
167,71,4421.632
-6,74,4421.769001
0,108,4422.080001
7,71,4422.198
8,108,4422.3545
-9,73,4422.463998
167,71,4422.596499
167,71,4422.747998
167,71,4422.847284
21,71,4422.976804
167,71,4423.0885
7,73,4423.208999
167,71,4423.387501
98,108,4423.549
38,108,4423.731763
167,71,4423.852999
38,108,4424.015236
-4,74,4424.132
167,71,4424.243499
167,71,4424.370998
167,71,4424.476498
18,108,4424.652066
7,73,4424.756499
167,71,4424.881547
26,112,4425.0625
40,146,4425.307003
7,71,4425.418499
167,71,4425.532999
-11,71,4425.645629
167,71,4425.772499
7,71,4425.894502
-1,71,4426.013999
167,71,4426.145
-2,108,4426.344999
18,108,4426.567999
54,144,4426.7905
167,71,4426.898998
167,71,4427.013499
167,71,4427.1575
86,108,4427.320499
167,71,4427.421
2,108,4427.585632
167,71,4427.711499
-5,75,4427.826998
167,71,4427.958498
-1,71,4428.065499
-8,108,4428.259007
88,108,4428.439499
167,71,4428.545998
-3,71,4428.653498
40,108,4428.816
167,71,4428.950999
167,71,4429.083498
34,108,4429.2435
54,216,4429.600499
54,144,4429.8305
167,71,4429.944499
167,71,4430.063001
38,148,4430.279999
17,111,4430.447986
-15,111,4430.6375
36,108,4430.833504
167,71,4430.941499
31,147,4431.176861
0,74,4431.2945
66,144,4431.518998
34,108,4431.691501
74,108,4431.8605
167,71,4431.960999
14,108,4432.173
167,71,4432.275998
167,71,4432.374
4,110,4432.546831
9,71,4432.669502
-10,74,4432.794913
50,180,4433.061501
-7,71,4433.1845
4,74,4433.300999
44,180,4433.594
98,108,4433.808499
44,146,4434.0645
11,71,4434.179998
86,108,4434.343001
167,71,4434.489499
12,74,4434.604999
4,74,4434.728999
-15,75,4434.898999
167,71,4435.008999
167,71,4435.143983
-13,73,4435.2515
98,108,4435.452499
2,74,4435.577998
38,180,4435.886684
26,108,4436.1185
167,71,4436.239999
-6,72,4436.354999
32,108,4436.517
86,144,4436.727
167,71,4436.832001
167,71,4436.962999
9,71,4437.0695
102,144,4437.287999
36,108,4437.443999
98,108,4437.604
18,112,4437.796499
88,108,4437.96
80,108,4438.132
-6,110,4438.3195
36,108,4438.544003
167,71,4438.676998
-1,71,4438.775502
66,108,4438.9395
167,71,4439.057502
167,71,4439.165975
167,71,4439.286999
15,71,4439.431002
167,71,4439.5815
56,144,4439.846499
167,71,4439.960498
11,111,4440.1285
30,112,4440.337001
-6,72,4440.484999
-8,108,4440.692501
70,108,4440.933498
167,71,4441.073498
9,71,4441.189998
167,71,4441.292
3,71,4441.3995
126,144,4441.619998
15,71,4441.716999
18,112,4441.885999
14,144,4442.178
167,71,4442.300003
167,71,4442.4115
167,71,4442.517
-22,74,4442.632012
9,71,4442.739004
60,146,4443.075998
167,71,4443.202
-3,71,4443.309
9,73,4443.417
167,71,4443.529499
17,111,4443.729999
167,71,4443.852499
-1,71,4443.9625
167,71,4444.072
98,108,4444.24106
167,71,4444.390499
167,71,4444.512498
7,73,4444.641003
86,108,4444.798499
12,74,4444.939999
8,74,4445.060999
167,71,4445.181998
167,71,4445.320505
23,147,4445.610038
44,108,4445.881501
13,75,4446.117505
16,108,4446.304999
50,110,4446.537998
13,75,4446.645326
14,108,4446.813499
10,108,4446.996
11,71,4447.1385
167,71,4447.328501
-5,71,4447.453033
167,71,4447.555998
26,108,4447.7195
7,71,4447.826498
167,71,4447.929
7,71,4448.0295
11,71,4448.141968
13,111,4448.328499
9,71,4448.440499
167,71,4448.552998
-13,71,4448.663998
-7,71,4448.772998
22,108,4448.950956
167,71,4449.065499
167,71,4449.175057
2,74,4449.323499
9,71,4449.432743
9,71,4449.551001
167,71,4449.67676
14,74,4449.7915
14,112,4449.984998
38,254,4450.43654
42,108,4450.625998
98,144,4450.870498
1,71,4450.975502
-1,71,4451.089851
7,71,4451.241001
3,75,4451.356999
167,71,4451.4565
-2,112,4451.643056
167,71,4451.7615
98,108,4451.939
167,71,4452.039999
167,71,4452.1605
15,75,4452.2955
-18,74,4452.413999
16,74,4452.525999
7,73,4452.6385
6,112,4452.826499
7,71,4452.981
-43,75,4453.094999
15,71,4453.198998
1,71,4453.3055
3,71,4453.406784
167,71,4453.5635
167,71,4453.702006
167,71,4453.807499
64,108,4454.0025
26,108,4454.188501
167,71,4454.3225
38,108,4454.512498
167,71,4454.6445
24,108,4454.807999
167,71,4454.920999
34,146,4455.1475
29,73,4455.26
167,71,4455.367998
13,71,4455.472
167,71,4455.568501
167,71,4455.675752
-1,75,4455.812499
167,71,4455.958499
9,71,4456.083999
-3,75,4456.198498
167,71,4456.3475
-3,71,4456.447999
167,71,4456.547562
12,108,4456.7115
11,71,4456.819002
167,71,4456.917
167,71,4457.0645
-7,71,4457.171499
167,71,4457.301998
167,71,4457.4075
-7,71,4457.532998
167,71,4457.638
56,108,4457.808999
-3,71,4457.936499
17,75,4458.067499
28,108,4458.241501
-43,75,4458.356001
-23,71,4458.481498
53,71,4458.61
167,71,4458.746999
9,71,4458.853
167,71,4458.9565
9,71,4459.087001
167,71,4459.199501
12,74,4459.336
18,110,4459.50477
167,71,4459.621999
-6,74,4459.742999
1,71,4459.859999
167,71,4459.973499
167,71,4460.082
167,71,4460.1965
3,71,4460.300499
167,71,4460.4215
24,108,4460.596001
9,71,4460.7015
167,71,4460.818999
-30,74,4460.950999
167,71,4461.052999
1,71,4461.150999
167,71,4461.272559
22,108,4461.4575
167,71,4461.562499
-5,73,4461.684502
167,71,4461.785999
167,71,4461.927
-3,71,4462.03886
167,71,4462.146998
-3,75,4462.300499
98,108,4462.621998
167,71,4462.746227
167,71,4462.869
29,147,4463.1515
9,71,4463.325978
66,74,4463.444
167,71,4463.567115
167,71,4463.732001
0,108,4463.907
167,71,4464.0845
167,71,4464.195999
20,108,4464.372501
167,71,4464.517007
17,75,4464.723499
167,71,4464.8605
5,71,4464.9685
22,144,4465.205
17,75,4465.335499
67,73,4465.444
96,144,4465.713501
56,108,4465.8855
167,71,4466.056501
13,71,4466.187501
167,71,4466.305501
167,71,4466.430999
36,180,4466.731501
-7,71,4466.862003
1,71,4466.976002
167,71,4467.082002
167,71,4467.204001
167,71,4467.324
167,71,4467.484501
-1,71,4467.605002
98,108,4467.779499
12,108,4468.051999
32,144,4468.264
167,71,4468.388499
167,71,4468.499001
167,71,4468.687999
5,71,4468.931499
28,108,4469.0855
-30,74,4469.1975
11,73,4469.321
60,144,4469.537499
11,71,4469.6405
167,71,4469.752999
21,71,4469.8695
-25,73,4469.974498
167,71,4470.091498
167,71,4470.2075
9,71,4470.369001
167,71,4470.518501
167,71,4470.6165
30,112,4470.840999
167,71,4470.9465
17,75,4471.076533
13,71,4471.233002
98,108,4471.459
167,71,4471.554998
167,71,4471.661499
167,71,4471.78
167,71,4471.914501
167,71,4472.0375
21,111,4472.193998
39,71,4472.3075
3,73,4472.452498
1,73,4472.558
19,111,4472.792508
102,144,4473.062499
-14,74,4473.186998
11,71,4473.311499
11,73,4473.430566
-4,74,4473.557
167,71,4473.678
14,108,4473.846534
167,71,4473.9525
-3,71,4474.115
30,108,4474.2955
167,71,4474.4215
167,71,4474.632499
17,75,4474.741498
7,71,4474.848
88,108,4475.027
167,71,4475.149498
7,71,4475.251999
167,71,4475.392498
-17,71,4475.513498
-8,108,4475.671499
1,71,4475.78676
167,71,4475.937478
22,108,4476.130999
63,71,4476.2415
-47,75,4476.358499
1,71,4476.464999
167,71,4476.589001
-1,71,4476.691999
7,73,4476.805
167,71,4476.914999
-25,71,4477.027999
167,71,4477.169999
13,71,4477.274506
-3,71,4477.383499
167,71,4477.486002
167,71,4477.609001
167,71,4477.719
167,71,4477.823499
1,71,4477.9325
13,71,4478.068002
32,108,4478.256499
167,71,4478.393005
42,108,4478.573
9,71,4478.682498
167,71,4478.810501
-1,71,4478.920498
167,71,4479.045783
167,71,4479.160998
167,71,4479.281499
167,71,4479.397784
-15,73,4479.510998
9,71,4479.614499
17,75,4479.742999
167,71,4479.876001
167,71,4480.022998
28,108,4480.214001
20,108,4480.386502
7,71,4480.539499
1,71,4480.665771
6,108,4480.871999
167,71,4481.010705
1,71,4481.144001
13,71,4481.271999
167,71,4481.382499
167,71,4481.501769
26,144,4481.758002
167,71,4481.880502
50,146,4482.155
167,71,4482.282498
167,71,4482.415501
167,71,4482.519501
54,108,4482.705421
66,144,4482.966504
-1,75,4483.10725
40,144,4483.3595
72,216,4483.727001
167,71,4483.863498
5,71,4483.979003
55,71,4484.13
5,71,4484.261498
167,71,4484.385001
167,71,4484.511002
30,108,4484.685
167,71,4484.805002
167,71,4484.945989
167,71,4485.0895
17,109,4485.285
167,71,4485.444
-7,71,4485.594002
-1,71,4485.710001
2,144,4485.943498
167,71,4486.0675
11,71,4486.264
-4,74,4486.388999
167,71,4486.517999
34,108,4486.7235
-22,108,4486.9121
167,71,4487.050502
56,74,4487.182498
21,111,4487.369501
55,73,4487.5015
24,180,4487.850498
167,71,4487.986
167,71,4488.108
1,71,4488.215068
167,71,4488.371499
-47,73,4488.509499
167,71,4488.657
167,71,4488.766
24,110,4488.984499
167,71,4489.119998
-4,72,4489.226503
-6,74,4489.339999
167,71,4489.463
42,180,4489.815999
21,111,4489.9785
1,71,4490.099998
167,71,4490.209001
13,71,4490.328501
-11,71,4490.442504
-1,71,4490.567001
7,73,4490.694501
167,71,4490.830498
167,71,4490.938
-6,108,4491.142998
167,71,4491.309999
167,71,4491.438999
9,71,4491.581995
88,108,4491.796
167,71,4491.914501
167,71,4492.027999
25,183,4492.355002
63,71,4492.4945
104,108,4492.685498
88,108,4492.884002
30,148,4493.136
167,71,4493.269543
167,71,4493.4145
167,71,4493.514498
88,108,4493.700498
167,71,4493.813998
167,71,4493.931816
3,71,4494.0955
-39,73,4494.220501
56,108,4494.398001
-45,73,4494.542998
88,108,4494.721998
78,144,4494.951
7,73,4495.064999
14,146,4495.393999
167,71,4495.549001
-19,71,4495.702999
-1,75,4495.837
167,71,4496.004499
5,71,4496.135999
11,71,4496.2345
167,71,4496.355457
88,108,4496.5305
167,71,4496.660999
98,108,4496.832504
167,71,4496.952999
167,71,4497.065998
167,71,4497.249598
9,71,4497.3715
167,71,4497.492499
-1,75,4497.615999
167,71,4497.743499
4,74,4497.8665
167,71,4497.9675
167,71,4498.08
34,108,4498.403505
56,108,4498.687002
20,108,4499.068998
9,71,4499.17
167,71,4499.293498
24,112,4499.541003
9,71,4499.707499
167,71,4499.845499
70,144,4500.075591
11,71,4500.179501
167,71,4500.298499
-45,73,4500.4815
80,108,4500.704
167,71,4500.818499
1,75,4501.001003
167,71,4501.1615
-15,71,4501.287999
25,111,4501.487499
167,71,4501.59
66,180,4501.874594
-17,71,4501.991498
49,217,4502.367507
11,71,4502.479291
72,144,4502.695499
68,108,4502.868501
26,108,4503.0725
11,71,4503.201501
42,108,4503.393002
-27,73,4503.510998
167,71,4503.621502
167,71,4503.759999
56,108,4503.9325
167,71,4504.044
167,71,4504.16
104,108,4504.332
104,108,4504.543
167,71,4504.727
15,75,4504.866056
7,71,4504.968999
26,108,4505.137
167,71,4505.237499
167,71,4505.372999
167,71,4505.531502
167,71,4505.6695
167,71,4505.796001
63,73,4505.9325
-3,71,4506.046001
7,71,4506.176502
167,71,4506.289501
11,71,4506.401574
36,108,4506.614502
3,71,4506.712016
4,108,4506.897999
19,71,4507.023002
7,71,4507.131003
39,145,4507.396502
1,75,4507.531499
3,71,4507.637501
1,75,4507.76
167,71,4507.873502
74,108,4508.047001
38,148,4508.301999
108,144,4508.542499
167,71,4508.6685
167,71,4508.805501
42,108,4508.980998
167,71,4509.105001
20,108,4509.354499
66,144,4509.586498
8,110,4509.767499
167,71,4509.889499
11,71,4510.001001
167,71,4510.114999
11,71,4510.25803
-46,110,4510.421999
-17,71,4510.538999
-5,71,4510.6575
167,71,4510.762001
4,74,4510.877998
167,71,4510.989499
167,71,4511.099241
-1,71,4511.219501
167,71,4511.332
9,71,4511.4355
167,71,4511.549998
7,75,4511.727501
167,71,4511.863589
13,75,4511.994002
9,71,4512.097499
-49,73,4512.1965
13,73,4512.330002
88,108,4512.511999
167,71,4512.639502
46,144,4512.8655
-9,71,4512.979999
167,71,4513.118501
9,71,4513.244499
11,71,4513.363501
-27,71,4513.465503
9,71,4513.627499
-9,71,4513.753499
167,71,4513.921005
80,108,4514.199998
35,71,4514.38685
167,71,4514.4905
37,71,4514.598
167,71,4514.702499
13,75,4514.823
167,71,4514.963998
13,73,4515.129001
167,71,4515.341503
167,71,4515.491527
167,71,4515.658498
36,108,4515.9165
80,108,4516.180502
15,111,4516.341
167,71,4516.478002
167,71,4516.613
7,71,4516.736502
167,71,4516.8405
-3,71,4516.967001
10,108,4517.171501
19,111,4517.4165
9,71,4517.538002
11,71,4517.694001
167,71,4517.827503
18,108,4518.040574
167,71,4518.147998
6,146,4518.435501
167,71,4518.560501
167,71,4518.726501
167,71,4518.841001
167,71,4518.952999
167,71,4519.060511
7,71,4519.334506
167,71,4519.5035
11,71,4519.6125
76,144,4519.8595
106,180,4520.161501
-1,71,4520.277503
3,71,4520.445001
11,71,4520.583501
5,75,4520.723502
4,74,4520.8465
167,71,4520.980499
167,71,4521.0965
167,71,4521.224999
57,147,4521.463652
42,108,4521.633501
167,71,4521.753999
167,71,4521.878
21,111,4522.084999
104,108,4522.285499
14,148,4522.5785
88,108,4522.744
88,108,4522.919
11,71,4523.06
167,71,4523.190006
-4,144,4523.4605
167,71,4523.573498
-1,71,4523.694998
-49,73,4523.816501
13,73,4523.958002
4,74,4524.076498
69,71,4524.175498
167,71,4524.282054
36,108,4524.460004
-3,75,4524.574498
167,71,4524.673149
167,71,4524.820506
167,71,4524.9435
167,71,4525.048999
56,108,4525.294498
167,71,4525.425499
167,71,4525.5335
7,71,4525.658
-2,112,4525.833001
-43,73,4525.948503
70,144,4526.171999
11,71,4526.281002
56,180,4526.604501
72,144,4526.912999
167,71,4527.089003
167,71,4527.215503
88,108,4527.454499
102,144,4527.712
7,71,4527.822001
13,75,4527.933999
90,144,4528.178503
5,71,4528.280999
11,71,4528.5515
0,74,4528.691998
80,108,4528.845499
167,71,4528.946999
20,112,4529.124
167,71,4529.233004
167,71,4529.3555
-12,74,4529.501998
167,71,4529.635999
0,74,4529.761998
1,73,4529.867998
104,108,4530.066
11,71,4530.177499
62,108,4530.330998
167,71,4530.445499
-5,71,4530.562999
62,108,4530.748622
64,144,4531.032001
167,71,4531.130002
167,71,4531.261
2,74,4531.438498
167,71,4531.543998
167,71,4531.666999
167,71,4531.796999
102,144,4532.056
167,71,4532.176999
167,71,4532.345001
-3,71,4532.471998
80,108,4532.694003
167,71,4532.820498
11,71,4532.926498
167,71,4533.064498
167,71,4533.1855
167,71,4533.30613
167,71,4533.4225
3,75,4533.543499
104,108,4533.7195
98,108,4533.971498
167,71,4534.068999
13,73,4534.181
29,147,4534.4305
26,112,4534.602499
-13,71,4534.755616
9,75,4534.8665
-29,71,4534.972502
1,71,4535.072001
-5,71,4535.181504
4,74,4535.310498
167,71,4535.443499
3,71,4535.551498
17,75,4535.675499
167,71,4535.858501
167,71,4535.990751
0,110,4536.190998
17,71,4536.327999
92,144,4536.604499
167,71,4536.8065
80,108,4537.009999
7,71,4537.132999
167,71,4537.228
167,71,4537.345499
167,71,4537.463499
42,108,4537.661499
-1,71,4537.816999
167,71,4537.9925
167,71,4538.134499
167,71,4538.275999
16,108,4538.453
-3,71,4538.594502
98,108,4538.767499
52,180,4539.109999
167,71,4539.239
167,71,4539.354003
9,71,4539.495502
4,108,4539.6705
167,71,4539.7915
-27,73,4539.923999
104,108,4540.107502
-6,74,4540.233002
21,145,4540.5155
106,216,4540.894998
56,216,4541.258498
167,71,4541.384001
167,71,4541.510998
7,71,4541.644
8,74,4541.76463
27,181,4542.081075
-8,72,4542.212
11,71,4542.330998
44,110,4542.515999
11,71,4542.6375
36,110,4542.962008
36,110,4543.1675
43,111,4543.369
167,71,4543.517999
10,184,4543.953499
11,71,4544.066998
22,112,4544.229
102,180,4544.507999
11,71,4544.615002
-11,111,4544.7895
44,288,4545.244001
12,144,4545.4695
5,71,4545.585001
8,74,4545.712999
4,144,4545.973999
1,71,4546.1045
4,74,4546.2175
167,71,4546.375999
167,71,4546.5215
167,71,4546.636999
167,71,4546.7605
42,144,4547.045636
167,71,4547.222502
52,144,4547.422001
167,71,4547.596
167,71,4547.729499
76,252,4548.165501
167,71,4548.299999
-1,71,4548.433001
7,71,4548.574
167,71,4548.687
7,71,4548.794498
-3,71,4548.909998
16,74,4549.025999
167,71,4549.175004
9,75,4549.321
167,71,4549.430499
3,71,4549.540502
167,71,4549.6625
7,71,4549.78
40,144,4550.042999
38,108,4550.356001
8,74,4550.5055
167,71,4550.633501
167,71,4550.756562
167,71,4550.868999
167,71,4550.984499
16,108,4551.161083
167,71,4551.277498
96,144,4551.516501
-11,109,4551.692999
2,74,4551.817
167,71,4551.929499
23,73,4552.046499
167,71,4552.159998
11,71,4552.287
167,71,4552.4005
3,71,4552.5115
4,108,4552.681998
-3,71,4552.796
46,144,4553.037498
-7,71,4553.1635
167,71,4553.287999
-9,71,4553.400999
69,71,4553.508001
86,108,4553.693999
18,184,4554.005
167,71,4554.116501
4,108,4554.294006
98,108,4554.4595
167,71,4554.566
26,256,4555.001396
38,180,4555.29
167,71,4555.415502
167,71,4555.562999
32,144,4555.807498
13,75,4556.085499
58,108,4556.3325
7,71,4556.4555
167,71,4556.574057
80,108,4556.7455
38,108,4556.953998
167,71,4557.0605
8,74,4557.179501
167,71,4557.290499
4,74,4557.4095
26,144,4557.661
167,71,4557.7945
0,108,4557.976999
42,144,4558.2065
50,180,4558.509998
11,71,4558.622502
167,71,4558.7375
7,71,4558.852006
167,71,4558.967498
80,108,4559.133999
167,71,4559.239998
18,144,4559.474
20,108,4559.688999
167,71,4559.843501
98,108,4560.010499
38,108,4560.248003
10,112,4560.468
3,71,4560.57159
-7,73,4560.690001
11,71,4560.7965
11,71,4560.903998
167,71,4561.014002
11,71,4561.144
167,71,4561.2655
-3,111,4561.448034
11,71,4561.556999
1,75,4561.686205
-17,71,4561.8035
42,146,4562.082507
64,180,4562.5345
167,71,4562.648999
15,75,4562.752999
167,71,4562.856998
46,180,4563.126
167,71,4563.283499
56,108,4563.453502
7,71,4563.593004
8,74,4563.779
80,108,4564.0815
5,75,4564.2435
167,71,4564.375501
167,71,4564.486501
46,144,4564.762
4,108,4564.925
30,108,4565.084498
-15,71,4565.207498
167,71,4565.3445
-4,72,4565.457501
13,111,4565.62113
11,75,4565.728502
-7,71,4565.860999
3,73,4566.014001
-24,108,4566.187499
104,216,4566.534501
-4,74,4566.657988
167,71,4566.769001
14,108,4566.969498
34,144,4567.259499
167,71,4567.364502
17,75,4567.524501
11,71,4567.655954
4,108,4567.8335
167,71,4567.959998
-3,71,4568.088002
7,71,4568.2785
9,71,4568.414004
-3,75,4568.552031
167,71,4568.6605
-3,71,4568.810001
167,71,4568.961498
0,74,4569.065
32,110,4569.243012
167,71,4569.344499
34,144,4569.627001
98,108,4569.820001
3,75,4569.955501
5,71,4570.111114
10,110,4570.280001
167,71,4570.385499
167,71,4570.485692
5,75,4570.598498
-17,71,4570.714002
-5,71,4570.8505
167,71,4570.956999
167,71,4571.086
167,71,4571.1885
167,71,4571.294499
22,108,4571.505475
-9,73,4571.624001
-7,71,4571.7205
7,71,4571.841016
167,71,4571.954498
27,109,4572.16551
167,71,4572.294501
10,72,4572.404502
167,71,4572.545998
167,71,4572.692998
63,73,4572.806
6,74,4572.933001
167,71,4573.041
7,71,4573.145
10,110,4573.338003
11,71,4573.479501
167,71,4573.586
167,71,4573.701998
98,108,4573.912
98,108,4574.087498
-5,73,4574.201501
167,71,4574.347999
-37,71,4574.555501
1,73,4574.690502
167,71,4574.80706
167,71,4574.918
167,71,4575.024816
88,108,4575.1825
28,148,4575.4455
78,144,4575.7595
44,108,4575.992
4,74,4576.140999
167,71,4576.2545
-5,71,4576.369
167,71,4576.522499
167,71,4576.6515
31,73,4576.762499
167,71,4576.882025
78,144,4577.111502
22,144,4577.346282
19,71,4577.458882
98,108,4577.632831
38,108,4577.797499
3,75,4577.9095
34,108,4578.099499
167,71,4578.2175
167,71,4578.3255
0,74,4578.4495
22,144,4578.697499
5,71,4578.816501
167,71,4578.9485
98,108,4579.166
167,71,4579.278501
22,144,4579.526978
-47,75,4579.641499
167,71,4579.771
21,147,4579.996499
167,71,4580.102499
0,74,4580.219
167,71,4580.337112
32,110,4580.533
1,71,4580.6555
20,108,4580.826
17,111,4580.997501
167,71,4581.102
167,71,4581.218064
8,146,4581.468999
7,71,4581.588499
167,71,4581.715498
38,108,4581.997501
86,108,4582.272
11,71,4582.4595
-44,74,4582.585002
36,108,4582.790001
14,74,4582.908999
3,71,4583.014498
167,71,4583.123001
15,75,4583.262999
104,108,4583.457501
11,71,4583.5685
7,71,4583.6825
-39,111,4583.927001
13,71,4584.051001
104,108,4584.233504
7,73,4584.356001
-3,75,4584.487499
167,71,4584.634
167,71,4584.7555
11,71,4584.875499
5,71,4584.978498
6,144,4585.1945
14,108,4585.369998
167,71,4585.4805
34,108,4585.634001
167,71,4585.729501
11,71,4585.826002
167,71,4585.939498
167,71,4586.042
50,144,4586.312499
-5,71,4586.423998
-3,71,4586.553501
24,108,4586.724499
167,71,4586.843
36,108,4587.052506
167,71,4587.273717
-1,71,4587.4775
167,71,4587.592001
167,71,4587.695
88,108,4587.860498
6,108,4588.069004
104,108,4588.2715
7,71,4588.394064
-7,71,4588.517507
7,73,4588.654501
167,71,4588.760001
3,71,4588.858964
167,71,4588.988504
167,71,4589.137504
167,71,4589.236498
5,71,4589.350032
167,71,4589.5535
167,71,4589.672498
88,108,4589.962999
7,71,4590.080499
9,71,4590.227998
13,73,4590.3595
7,71,4590.572499
167,71,4590.686
-12,108,4590.862001
1,71,4590.969029
21,71,4591.077502
167,71,4591.235502
-12,74,4591.358002
-3,71,4591.474001
1,71,4591.577501
167,71,4591.698501
167,71,4591.800999
167,71,4591.940501
11,71,4592.041999
167,71,4592.232499
-1,71,4592.355
167,71,4592.5205
62,108,4592.715999
167,71,4592.822499
11,71,4593.007999
167,71,4593.162008
7,71,4593.289952
38,108,4593.471502
2,74,4593.619502
26,144,4593.8495
20,110,4594.041
1,71,4594.1685
