#{"t_start": 1653991676.9744394, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
26,108,283.411536
121,111,283.587946
119,73,283.701542
115,73,283.816564
99,71,283.920538
52,108,284.085818
12,148,284.309854
7,71,284.417342
127,71,284.526346
109,71,284.631709
107,73,284.744863
28,180,285.011189
22,112,285.179398
-17,71,285.287059
3,75,285.409203
17,109,285.579077
88,72,285.686043
146,148,285.912027
126,74,286.021043
122,72,286.133041
17,73,286.243579
130,112,286.433815
1,75,286.548805
111,71,286.667227
85,71,286.775722
-3,75,286.887619
18,112,287.058711
0,144,287.297456
21,111,287.466964
40,148,287.69445
-5,71,287.80654
54,110,287.966192
36,180,288.239802
123,73,288.355858
-6,112,288.52615
132,72,288.634111
30,108,288.802999
34,72,288.910787
26,108,289.076319
29,145,289.29135
25,111,289.467419
44,182,289.741972
60,292,290.195467
37,111,290.377205
137,71,290.486645
16,112,290.65601
16,148,290.884482
-8,74,291.001095
19,111,291.169794
2,74,291.279738
1,111,291.457066
85,291,291.910365
125,71,292.020505
20,112,292.189039
15,147,292.40929
11,71,292.521289
48,108,292.687567
-6,74,292.802062
-9,75,292.909504
118,72,293.02004
141,145,293.241482
22,110,293.405143
15,71,293.512603
98,148,293.743587
6,74,293.856562
58,180,294.125013
43,183,294.403052
8,72,294.512523
129,73,294.624104
136,110,294.792331
3,75,294.911471
166,108,295.073326
193,255,295.460351
-2,146,295.685836
10,74,295.798269
16,112,295.970423
34,148,296.201008
19,73,296.314296
3,145,296.532034
162,144,296.751334
3,75,296.865822
2,74,296.977842
3,71,297.08586
152,112,297.257115
15,111,297.42499
12,112,297.592578
16,148,297.816416
-6,74,297.928507
143,73,298.040792
109,109,298.20617
2,74,298.3172
8,74,298.435999
111,73,298.544744
46,180,298.81965
17,71,298.931962
-6,74,299.042718
151,71,299.152588
117,71,299.259404
6,108,299.4246
8,74,299.534893
-4,112,299.705494
6,74,299.820426
104,108,299.986635
27,109,300.152301
142,72,300.261755
187,183,300.539454
-7,75,300.662796
112,182,300.947582
52,110,301.116079
127,73,301.229351
123,71,301.333079
108,72,301.442276
57,183,301.740535
128,108,301.902213
5,75,302.020155
-3,73,302.130198
119,73,302.241211
6,108,302.404977
15,73,302.52148
12,148,302.745402
9,147,302.96612
32,146,303.209867
100,74,303.324094
63,71,303.441118
122,74,303.560282
-1,73,303.686197
84,110,303.856777
6,110,304.027901
-6,74,304.141264
-9,75,304.255365
175,147,304.487908
33,111,304.658972
9,75,304.774495
58,74,304.889135
31,109,305.05796
111,73,305.169991
151,71,305.280517
132,110,305.447706
0,74,305.555152
-10,74,305.669391
-5,71,305.775896
122,72,305.885551
15,75,306.001487
2,110,306.172026
82,110,306.33618
160,108,306.503849
143,147,306.729633
131,73,306.842664
3,71,306.95114
139,75,307.069229
52,180,307.343925
15,71,307.450412
117,73,307.566925
34,146,307.788649
36,112,307.962372
48,184,308.242836
32,110,308.416154
31,111,308.580239
-1,71,308.689477
110,72,308.797826
-3,75,308.915652
91,73,309.021774
136,72,309.134705
1,75,309.24914
3,71,309.358401
-3,75,309.472141
157,111,309.644071
28,108,309.806738
174,256,310.20512
45,145,310.427182
137,73,310.54544
7,73,310.656821
158,184,310.943014
9,75,311.064166
10,108,311.232909
115,75,311.343716
105,73,311.45457
102,290,311.899462
135,73,312.008606
131,73,312.128906
1,75,312.23969
145,111,312.410647
0,74,312.526095
121,71,312.632396
30,110,312.802098
22,110,312.968279
136,216,313.2978
160,108,313.462483
-10,74,313.577731
13,183,313.862466
107,109,314.025399
8,72,314.136683
125,71,314.248113
38,180,314.522457
141,73,314.634903
4,74,314.746821
6,74,314.865278
8,110,315.029563
112,146,315.260807
144,72,315.370487
129,73,315.481288
14,110,315.65336
-5,71,315.756777
135,73,315.874282
258,254,316.27967
6,74,316.397284
38,184,316.680284
27,111,316.851635
12,74,316.967009
168,108,317.140999
58,144,317.371962
20,112,317.543525
-1,75,317.664517
14,108,317.828905
11,71,317.936355
37,71,318.044245
155,111,318.21738
162,108,318.383372
27,111,318.557841
125,71,318.687698
-5,73,318.851204
9,73,318.968737
133,73,319.111628
143,111,319.338497
148,144,319.572155
-20,144,319.792949
36,182,320.113335
22,74,320.24662
46,110,320.426766
64,180,320.741044
37,71,320.848013
1,71,320.976142
147,73,321.125025
63,73,321.269824
127,73,321.390397
164,108,321.558301
11,71,321.665957
53,183,321.947298
126,110,322.118881
40,148,322.348468
107,73,322.458164
33,111,322.632923
69,181,322.92023
-3,75,323.044878
-2,108,323.24507
152,110,323.437896
15,75,323.585207
95,183,323.895404
135,109,324.070671
161,147,324.36541
-1,73,324.526539
30,108,324.696873
2,72,324.80886
4,74,324.925311
181,111,325.098327
145,71,325.208216
133,73,325.323143
112,218,325.684873
151,71,325.822212
21,183,326.189591
149,111,326.41816
-6,72,326.575531
131,73,326.704327
12,110,326.892919
133,71,327.00106
48,180,327.279666
153,73,327.39758
137,71,327.505126
5,71,327.61664
102,184,327.9003
25,109,328.0696
7,73,328.184509
129,73,328.296475
137,73,328.410903
-1,75,328.529944
133,75,328.650377
26,108,328.818408
158,110,328.991664
11,71,329.103252
139,73,329.21362
1,71,329.324483
10,108,329.490469
122,72,329.602559
146,108,329.769804
1,71,329.878771
16,144,330.103096
-3,75,330.215072
30,112,330.385772
5,71,330.498236
156,184,330.779478
0,74,330.893777
12,74,331.0039
94,146,331.2351
-2,72,331.348106
0,74,331.460914
56,108,331.627133
38,112,331.801904
6,108,331.969123
63,71,332.078586
0,72,332.187533
146,72,332.301532
11,75,332.41751
3,75,332.546419
-1,71,332.656629
51,147,332.8799
-11,75,332.995341
52,144,333.252739
133,73,333.366466
123,71,333.476216
6,74,333.602866
-15,71,333.71283
137,73,333.82682
172,218,334.165375
63,147,334.39076
2,74,334.511317
99,147,334.739568
111,73,334.849894
6,74,334.964999
13,111,335.136905
27,147,335.366156
-8,74,335.477797
143,75,335.600241
55,71,335.709194
38,148,335.937162
164,110,336.106445
48,146,336.33094
25,147,336.56195
137,71,336.670742
-10,74,336.786642
37,75,336.902553
3,73,337.016187
3,75,337.13163
2,74,337.242945
61,147,337.468635
116,182,337.754973
141,73,337.868425
127,73,337.982971
134,74,338.095518
-15,71,338.206515
13,75,338.323567
-3,73,338.435022
68,144,338.664747
141,71,338.774004
120,74,338.883295
10,112,339.055831
36,218,339.395175
-1,75,339.509029
-5,75,339.623338
-3,75,339.741709
-9,75,339.857605
5,73,339.969095
74,74,340.091662
24,108,340.257247
23,71,340.361085
141,73,340.475995
24,112,340.653683
50,148,340.886702
-3,75,341.001198
-3,111,341.172911
123,73,341.283389
153,73,341.400869
131,73,341.509808
29,111,341.686825
1,75,341.800225
7,71,341.909148
33,183,342.192842
1,73,342.302793
10,108,342.46873
2,74,342.585171
74,184,342.871964
6,74,342.982859
123,73,343.094184
162,292,343.54371
16,112,343.717643
80,110,343.890375
108,184,344.177677
1,75,344.292645
2,74,344.408301
3,71,344.520297
144,72,344.630701
-3,75,344.750137
17,75,344.862483
165,111,345.037712
11,71,345.146738
139,73,345.258034
164,110,345.431191
34,112,345.605206
4,74,345.716802
1,73,345.827761
133,73,345.94224
123,73,346.054226
147,71,346.168032
48,184,346.451199
135,73,346.566287
62,182,346.847611
151,73,346.965051
-3,71,347.076224
51,147,347.30498
66,110,347.476539
170,144,347.704135
62,146,347.935328
5,75,348.063902
126,144,348.287354
143,73,348.398615
148,72,348.509595
13,75,348.629707
27,183,348.916211
152,112,349.091946
21,71,349.212086
317,253,349.606751
76,216,349.945642
7,71,350.055717
58,182,350.34239
6,72,350.453191
4,74,350.567117
21,219,350.91155
175,111,351.086465
141,73,351.199455
135,71,351.311635
156,112,351.483843
57,71,351.596519
48,146,351.823502
66,72,351.933541
10,110,352.105885
4,74,352.219364
-4,182,352.502331
-1,71,352.610635
158,110,352.782204
145,109,352.951367
7,75,353.072021
0,74,353.184868
30,148,353.413988
-1,75,353.531286
149,73,353.643126
35,181,353.926927
149,73,354.038954
0,74,354.153013
135,219,354.498565
-7,71,354.612977
7,71,354.720756
170,148,354.950563
10,74,355.065728
59,219,355.408557
69,75,355.528359
24,180,355.806707
3,71,355.914039
160,112,356.093563
16,108,356.261497
26,144,356.48213
139,75,356.606969
149,111,356.77918
-8,74,356.89315
-32,108,357.064407
18,110,357.238166
147,73,357.351625
3,75,357.467589
147,73,357.580213
4,146,357.807741
190,256,358.205774
54,74,358.3197
135,75,358.435535
147,73,358.547625
141,75,358.666288
37,111,358.850087
2,72,358.963059
145,73,359.079583
139,73,359.190556
47,111,359.365396
143,73,359.475865
153,73,359.590665
13,111,359.765705
9,75,359.884019
184,288,360.328685
268,396,360.944479
29,111,361.119627
139,73,361.230417
144,72,361.342238
5,73,361.454294
149,73,361.566248
142,72,361.678113
3,75,361.796102
195,145,362.025791
5,73,362.146294
1,75,362.25965
184,108,362.428084
161,111,362.60395
48,184,362.890732
20,144,363.126926
11,111,363.30215
143,73,363.415129
-4,112,363.592676
29,111,363.777958
190,182,364.064941
8,74,364.182863
19,73,364.294703
165,147,364.526527
-3,75,364.646652
3,111,364.833504
30,108,365.003746
157,73,365.127864
24,112,365.302585
139,73,365.415157
169,111,365.592716
49,75,365.706331
7,71,365.820341
-21,147,366.050728
3,73,366.167916
330,328,366.680574
-5,73,366.793382
145,255,367.197611
16,74,367.314507
149,73,367.427921
141,73,367.541339
145,73,367.653612
108,292,368.120844
141,73,368.238341
76,146,368.461268
160,146,368.692967
34,148,368.924864
2,74,369.038736
-3,73,369.150614
51,75,369.267441
84,112,369.442336
86,182,369.730057
144,74,369.843723
161,147,370.075904
-13,75,370.193827
-36,74,370.306196
29,147,370.540367
147,73,370.654148
162,148,370.887717
157,73,371.00238
14,108,371.179207
110,254,371.578944
3,75,371.695513
66,110,371.865247
137,73,371.977779
1,147,372.209173
145,73,372.321134
148,72,372.432162
113,181,372.719617
7,75,372.83257
6,110,373.008645
157,73,373.123816
63,75,373.240707
38,220,373.58653
15,75,373.703512
8,112,373.876465
19,75,373.988421
176,184,374.280221
3,75,374.39781
16,74,374.515297
-3,75,374.630645
-5,75,374.750261
108,146,374.985722
9,75,375.103366
127,147,375.33903
140,72,375.452409
184,184,375.746809
1,73,375.862218
149,71,375.976098
56,148,376.218236
48,148,376.452974
32,256,376.86253
-4,74,376.982021
24,146,377.216018
143,183,377.509712
42,110,377.681598
154,72,377.798201
153,73,377.919174
172,108,378.088942
64,74,378.207321
33,71,378.323013
143,75,378.4413
192,144,378.672783
5,75,378.788299
8,108,378.963069
153,71,379.07756
19,71,379.193606
6,74,379.310099
8,74,379.433173
139,71,379.557196
20,184,379.883423
178,148,380.122432
25,111,380.30067
24,180,380.592936
-3,73,380.729513
166,146,380.96297
49,111,381.141114
5,73,381.261135
23,147,381.496489
90,256,381.908526
44,110,382.083726
147,71,382.194199
-1,75,382.312887
56,146,382.536836
11,71,382.649888
318,256,383.051004
68,146,383.284003
19,75,383.396313
15,73,383.511598
168,148,383.743678
133,73,383.85502
148,72,383.965428
18,112,384.139404
35,111,384.313611
143,73,384.425464
145,73,384.53777
143,71,384.650004
4,74,384.765521
67,75,384.882515
178,180,385.162284
3,73,385.278797
274,364,385.84772
2,74,385.964087
0,74,386.081506
49,219,386.433474
-4,74,386.549891
171,111,386.720506
144,72,386.84785
11,75,386.965904
143,73,387.077412
5,75,387.195378
50,182,387.482674
13,111,387.650588
-19,71,387.762065
-9,75,387.880079
7,71,387.990604
140,72,388.10057
8,112,388.274274
37,147,388.502798
143,73,388.618272
62,110,388.7873
44,108,388.957072
15,75,389.075104
8,74,389.186324
149,73,389.305304
14,74,389.420778
226,184,389.710006
7,75,389.82652
-13,147,390.057641
167,147,390.283959
153,73,390.402451
11,75,390.517215
139,73,390.633182
5,75,390.748282
-20,74,390.866285
166,112,391.042577
272,288,391.493481
-6,74,391.60877
5,75,391.728189
183,111,391.903248
-9,73,392.017114
254,324,392.527826
165,111,392.706511
40,184,392.992311
106,216,393.330739
153,73,393.4442
175,147,393.674976
38,148,393.906064
5,75,394.023575
88,180,394.306157
4,74,394.419641
68,74,394.536587
6,74,394.650501
147,73,394.766678
96,292,395.222945
28,112,395.415619
-20,74,395.534087
-21,71,395.644409
153,73,395.758496
216,216,396.093387
134,326,396.619824
141,73,396.738292
198,182,397.022916
3,75,397.141923
139,73,397.252657
-21,71,397.364549
3,75,397.486832
5,75,397.602632
7,75,397.720116
141,73,397.834113
43,183,398.120515
-4,74,398.240107
220,146,398.467601
180,108,398.63651
-1,75,398.754599
124,144,398.980809
-7,111,399.155482
263,183,399.43805
11,75,399.559975
152,72,399.671767
18,112,399.846431
165,111,400.018381
143,71,400.131773
133,73,400.243172
40,110,400.411163
228,146,400.646235
243,291,401.101354
137,111,401.275322
149,73,401.393386
139,73,401.504317
165,111,401.681664
110,146,401.904564
167,147,402.132446
2,74,402.246469
135,73,402.36349
3,73,402.475556
157,71,402.589817
177,147,402.817629
23,111,402.990627
-1,75,403.10785
153,73,403.222208
78,148,403.451681
-5,71,403.560973
163,111,403.733748
176,108,403.903007
157,73,404.015651
153,73,404.128119
-11,111,404.304375
90,144,404.52655
124,218,404.868061
13,147,405.096449
88,110,405.269989
26,112,405.446395
94,110,405.616063
60,182,405.9008
186,108,406.06843
158,112,406.245188
136,112,406.420428
32,146,406.649155
46,254,407.047843
-16,74,407.160087
302,256,407.562592
-4,110,407.736539
171,111,407.905853
47,219,408.248356
148,72,408.359807
5,75,408.476776
145,73,408.590958
154,110,408.764991
4,74,408.876853
9,75,408.994285
191,111,409.170863
153,73,409.282653
39,111,409.456229
114,110,409.625881
126,144,409.848915
5,75,409.968515
139,73,410.079487
147,73,410.193677
13,111,410.369934
60,74,410.486918
25,111,410.66177
44,180,410.945739
3,75,411.09538
34,108,411.269203
-19,71,411.385222
162,112,411.61333
106,184,412.106075
148,72,412.282661
139,73,412.401672
26,108,412.568864
164,148,412.803926
157,73,412.917855
1,75,413.038101
-6,112,413.213329
49,183,413.508563
157,73,413.623041
218,220,413.972065
143,73,414.085436
114,110,414.260583
146,182,414.547515
10,74,414.665138
149,73,414.780616
189,111,414.96005
-7,75,415.079083
128,74,415.191038
-10,74,415.308518
202,146,415.533962
13,75,415.652619
-2,74,415.76707
141,73,415.884033
10,74,416.003168
182,108,416.171784
285,291,416.63321
86,180,416.917663
85,147,417.153167
165,147,417.378414
11,75,417.49678
43,147,417.72649
0,74,417.840961
-3,75,417.957946
20,112,418.13622
144,112,418.307421
228,184,418.598305
52,148,418.832022
176,148,419.063571
19,111,419.238487
170,112,419.415675
149,73,419.52711
160,184,419.817977
4,74,419.934884
62,184,420.226232
98,110,420.394934
125,291,420.855979
149,73,420.968942
-2,74,421.085424
88,144,421.316471
120,256,421.717556
12,74,421.832979
145,73,421.947992
40,112,422.125561
222,218,422.474606
72,220,422.819269
89,255,423.231484
145,73,423.344919
37,109,423.520888
162,220,423.92164
153,73,424.034624
8,110,424.210342
179,147,424.445464
179,111,424.616188
5,75,424.73462
-4,74,424.855592
3,73,424.972268
9,75,425.092185
-1,75,425.20534
42,110,425.376858
48,110,425.551645
122,182,425.838761
7,71,425.951283
0,112,426.128538
0,74,426.240488
196,182,426.52719
6,148,426.759019
54,146,426.988904
158,256,427.40155
96,292,427.861128
30,184,428.153879
254,328,428.682425
11,111,428.856924
103,291,429.316356
49,147,429.540562
8,112,429.71808
160,72,429.831095
149,73,429.948075
155,111,430.11827
42,184,430.402955
22,146,430.633533
153,71,430.745844
-1,73,430.863683
182,144,431.090843
163,71,431.201535
54,110,431.37426
97,363,431.945499
34,148,432.177399
190,146,432.403846
74,184,432.691019
37,147,432.925027
5,73,433.039338
36,110,433.215049
17,71,433.325712
-8,74,433.441037
252,256,433.838688
248,180,434.127572
5,75,434.246533
154,112,434.422794
17,75,434.546657
1,73,434.658835
86,144,434.883311
149,73,434.995812
39,147,435.229882
106,184,435.514102
94,110,435.685082
153,73,435.802445
13,73,435.914877
66,74,436.028306
252,180,436.317593
15,75,436.435466
5,75,436.553405
153,73,436.668984
-5,75,436.786463
157,73,436.900476
52,148,437.133431
43,71,437.24545
149,73,437.357948
-4,74,437.48004
12,112,437.654577
149,73,437.768664
102,110,437.93867
190,182,438.225786
6,74,438.340669
3,75,438.458046
187,219,438.79936
67,219,439.144785
139,73,439.257758
0,74,439.369725
33,111,439.542427
58,184,439.830521
82,110,440.004619
13,147,440.23526
-1,75,440.355912
80,148,440.588249
157,73,440.701583
180,112,440.88001
6,74,440.997665
175,111,441.174889
7,75,441.287853
31,111,441.465641
30,108,441.634753
184,146,441.865445
190,146,442.095014
163,73,442.211059
-2,74,442.328529
155,73,442.442511
23,111,442.617682
2,74,442.73106
183,147,442.977846
153,71,443.090577
159,73,443.209184
91,109,443.379872
155,71,443.497197
76,144,443.724047
5,75,443.844101
-3,75,443.974297
138,112,444.157178
216,220,444.505101
156,112,444.682666
65,75,444.797058
3,75,444.916945
146,218,445.268039
80,182,445.555059
7,75,445.676136
55,147,445.9081
238,256,446.320231
1,75,446.441357
37,147,446.678984
185,147,446.931593
71,183,447.226099
217,291,447.680982
66,220,448.028766
-17,75,448.147164
75,219,448.496901
151,73,448.611894
46,112,448.787773
153,71,448.903275
141,73,449.018367
6,74,449.140417
153,73,449.254884
149,73,449.37087
179,111,449.549119
194,148,449.783292
6,74,449.897912
23,73,450.015329
110,110,450.18582
6,74,450.306757
49,111,450.480492
218,218,450.82423
153,71,450.940473
84,184,451.235335
19,111,451.411664
153,73,451.532219
133,73,451.645394
198,108,451.814162
11,71,451.92704
52,256,452.346798
181,111,452.533201
36,148,452.766439
76,180,453.051204
139,327,453.573207
160,182,453.863929
22,74,453.977278
200,144,454.205982
45,111,454.382014
530,508,455.185694
4,110,455.357295
153,73,455.476839
23,111,455.654589
147,73,455.772738
16,112,455.949365
42,148,456.183104
36,108,456.354412
1,75,456.471825
24,74,456.590587
185,327,457.108399
96,148,457.339875
110,216,457.677156
174,254,458.075636
178,110,458.253312
40,112,458.43223
145,73,458.545606
149,73,458.663877
192,108,458.834125
47,219,459.196203
58,74,459.31067
21,75,459.431733
154,112,459.609345
22,110,459.786506
21,111,459.973307
172,112,460.152542
14,144,460.379786
177,111,460.557087
139,73,460.670938
145,73,460.787802
202,146,461.019402
-1,75,461.136282
82,108,461.306425
7,75,461.42755
65,183,461.721817
153,73,461.840965
69,73,461.95445
116,364,462.531965
4,74,462.64783
144,254,463.049664
30,148,463.284598
23,147,463.520468
70,108,463.691648
153,73,463.806199
174,112,463.982018
-6,74,464.096519
6,74,464.219621
152,72,464.332582
28,112,464.506796
38,108,464.680541
66,146,464.91528
-2,74,465.036229
370,360,465.60444
82,144,465.83223
32,144,466.058389
165,111,466.234119
3,75,466.352192
147,111,466.529418
141,71,466.642592
172,112,466.821541
20,148,467.057349
48,220,467.425962
40,184,467.72599
202,290,468.192497
120,182,468.492
167,147,468.725211
-7,73,468.838527
155,73,468.953892
157,71,469.068813
5,75,469.187243
-1,75,469.301636
38,110,469.478121
159,73,469.594402
105,399,470.224197
0,112,470.402947
5,75,470.522363
10,108,470.697855
5,75,470.812389
24,146,471.046518
76,292,471.507883
167,183,471.801262
8,108,471.970185
168,146,472.199702
28,148,472.430856
68,110,472.605517
153,71,472.717007
11,75,472.836506
8,74,472.956434
31,183,473.24142
145,73,473.361121
38,112,473.535123
11,111,473.711235
-3,71,473.823703
22,112,473.99791
149,73,474.111382
178,148,474.349419
26,112,474.525137
41,111,474.702468
41,145,474.943686
194,146,475.177368
2,74,475.289216
31,111,475.46756
16,216,475.81216
188,184,476.11633
212,184,476.411972
96,110,476.585334
157,71,476.699227
80,220,477.053916
15,75,477.173851
174,112,477.350415
127,255,477.75924
280,254,478.160816
180,184,478.450688
80,180,478.737876
50,110,478.9131
-2,74,479.02862
5,147,479.265306
172,112,479.443084
11,75,479.563814
170,108,479.73718
71,71,479.852281
106,180,480.136988
68,110,480.307238
163,183,480.595085
187,147,480.830475
178,108,481.000561
153,75,481.117041
186,110,481.294313
15,111,481.470379
184,108,481.641399
133,327,482.157653
182,220,482.50556
-3,73,482.62205
9,75,482.739777
4,74,482.858671
179,111,483.032758
16,148,483.275343
153,73,483.391224
176,108,483.560877
1,73,483.674511
151,255,484.075605
0,74,484.188558
90,220,484.535752
1,75,484.654425
2,74,484.771282
-5,75,484.88853
23,73,485.007599
76,110,485.177811
100,110,485.353407
118,144,485.580797
168,112,485.756033
151,73,485.870996
5,75,485.991203
157,73,486.104671
2,74,486.217624
-3,111,486.394336
194,148,486.629231
143,73,486.742074
67,71,486.852909
132,148,487.089837
179,147,487.321974
59,111,487.498308
25,73,487.612482
181,111,487.78618
18,112,487.964987
255,219,488.306401
308,292,488.769202
48,182,489.057681
40,148,489.291739
143,73,489.405121
44,148,489.640004
152,72,489.753572
214,146,489.985521
57,71,490.09346
176,184,490.382646
6,74,490.502135
166,112,490.693689
178,184,490.986739
14,112,491.167032
237,397,491.815171
55,147,492.048113
1,75,492.167098
145,73,492.282113
145,73,492.397126
172,364,492.973517
13,111,493.152189
1,75,493.271636
21,111,493.445828
153,73,493.563862
32,146,493.790047
4,74,493.909894
67,71,494.019144
-1,109,494.194324
52,216,494.542155
48,110,494.713014
52,108,494.885824
35,183,495.178683
6,112,495.355397
15,75,495.477412
84,144,495.701459
18,110,495.87088
120,290,496.333498
100,108,496.507061
82,146,496.736971
12,112,496.911749
5,73,497.027365
118,220,497.37766
123,73,497.49568
145,71,497.605856
-6,74,497.725472
184,112,497.931603
12,74,498.067023
38,110,498.244265
18,112,498.419994
104,110,498.589795
9,75,498.709804
13,71,498.822177
61,73,498.933629
315,507,499.799616
184,108,499.969582
38,110,500.141047
3,75,500.26376
292,256,500.665823
46,184,500.957566
314,256,501.413708
178,146,501.647301
112,292,502.109132
145,73,502.222418
95,219,502.569278
68,110,502.739468
48,110,502.914674
162,254,503.313935
148,72,503.429711
3,75,503.548713
56,148,503.7831
130,182,504.07222
2,108,504.244676
156,218,504.592493
76,182,504.87602
157,73,504.996765
171,183,505.282616
-1,111,505.456713
153,73,505.571107
5,75,505.694649
21,71,505.808166
84,144,506.034148
134,288,506.490629
80,112,506.681475
11,75,506.802531
4,182,507.103184
139,289,507.562773
-4,112,507.748557
202,182,508.045835
66,182,508.334357
190,108,508.505985
4,74,508.622511
8,112,508.802821
265,291,509.267011
31,219,509.610774
29,75,509.731639
-15,75,509.859473
64,220,510.20412
65,181,510.489697
28,148,510.721455
184,108,510.893122
90,110,511.066051
99,147,511.299508
149,73,511.420658
149,73,511.535038
5,75,511.653328
16,110,511.824673
66,148,512.058144
43,147,512.29216
-5,75,512.413174
56,144,512.642415
91,147,512.875704
157,73,512.996769
50,146,513.22452
-4,74,513.343923
274,256,513.748381
177,147,513.980424
180,108,514.151293
139,71,514.262048
111,219,514.611831
100,254,515.005593
5,73,515.126659
136,290,515.586194
50,220,516.003541
114,148,516.279399
27,75,516.400417
226,216,516.743828
230,182,517.026486
25,111,517.204292
132,328,517.719414
7,71,517.831703
-3,75,517.950643
66,252,518.346546
176,112,518.523232
182,108,518.690803
192,148,518.928716
32,146,519.15265
141,73,519.26688
147,73,519.38629
189,183,519.669052
-11,75,519.786584
120,148,520.02068
168,146,520.250113
7,75,520.365604
19,109,520.539402
218,146,520.765302
153,73,520.879056
16,148,521.108019
180,144,521.333687
57,75,521.454791
11,75,521.575364
90,144,521.799332
5,111,521.979101
183,111,522.150937
170,112,522.324762
173,183,522.615977
9,111,522.805562
143,73,522.916398
4,74,523.036594
9,75,523.149415
147,73,523.266361
14,146,523.495243
37,219,523.85405
-3,73,523.966009
60,216,524.32768
184,110,524.50352
151,73,524.623196
240,218,524.963759
3,75,525.082791
45,71,525.196922
30,148,525.425796
50,144,525.652467
33,111,525.828238
78,110,525.996994
88,180,526.279674
180,184,526.570069
153,73,526.684085
-2,112,526.86261
58,146,527.093136
6,74,527.207051
94,184,527.496308
34,148,527.728143
190,108,527.898957
139,71,528.011192
145,71,528.122
220,326,528.636611
5,75,528.756643
14,110,528.931443
-11,73,529.04441
228,146,529.270829
226,182,529.558165
250,144,529.78614
48,108,529.955395
32,146,530.182788
54,146,530.413642
266,290,530.866451
-1,73,530.98649
19,111,531.155671
166,256,531.559314
17,75,531.678737
144,72,531.791647
172,184,532.080871
69,255,532.479662
149,71,532.592222
64,146,532.822111
320,256,533.224265
145,73,533.336565
141,181,533.623512
40,218,533.963909
62,110,534.139246
37,147,534.365761
100,182,534.651632
139,73,534.764102
50,148,534.994046
153,73,535.107077
99,147,535.340698
26,112,535.515401
14,148,535.750021
182,110,535.923846
46,108,536.0912
145,73,536.203556
122,148,536.437657
66,146,536.669252
54,146,536.901913
26,112,537.080707
59,219,537.424245
36,112,537.600376
147,73,537.714219
194,400,538.339821
168,184,538.640635
184,108,538.807822
163,111,538.984115
174,112,539.158937
130,218,539.515053
149,73,539.631117
139,73,539.749
-9,75,539.861478
180,110,540.043154
3,73,540.156035
172,148,540.388375
7,75,540.509151
6,74,540.623522
140,72,540.737634
170,108,540.906214
145,73,541.024465
40,184,541.316383
158,290,541.773676
0,74,541.89167
176,112,542.066393
153,71,542.176369
67,73,542.293857
136,74,542.405746
149,73,542.517709
86,148,542.752125
9,75,542.86952
54,146,543.108288
120,220,543.457087
192,146,543.686574
147,73,543.79986
32,112,543.977108
106,144,544.202578
153,73,544.321101
143,73,544.435134
82,362,545.00253
26,112,545.177551
5,75,545.299936
3,75,545.418413
49,73,545.528266
4,74,545.646163
80,148,545.88074
41,219,546.223908
38,148,546.456345
101,147,546.687766
292,544,547.617735
212,146,547.893063
4,74,548.030876
106,254,548.506692
139,73,548.639659
110,218,549.041926
166,146,549.311482
11,75,549.452579
295,327,550.062312
144,72,550.194414
153,73,550.329962
149,71,550.453451
48,180,550.782313
9,111,550.983756
180,112,551.197724
56,112,551.400859
12,112,551.602323
40,184,551.939834
188,108,552.134479
12,112,552.337768
40,184,552.678131
13,75,552.800478
8,112,552.977645
84,220,553.324357
188,110,553.492441
145,73,553.608044
130,182,553.89238
153,73,554.006415
137,73,554.123906
112,182,554.404622
258,216,554.744159
48,112,554.92266
143,73,555.053589
127,255,555.454856
22,182,555.743513
113,399,556.383022
145,73,556.501588
11,75,556.618597
151,73,556.735578
37,147,556.964156
50,328,557.481795
131,217,557.822155
175,181,558.108902
98,148,558.33884
116,182,558.622522
124,146,558.854793
174,112,559.03039
54,182,559.314521
0,112,559.489586
149,73,559.608313
70,112,559.78191
19,75,559.895737
-3,75,560.013714
88,110,560.18973
-4,74,560.302559
157,71,560.414495
8,72,560.526358
32,108,560.696126
90,110,560.863673
-1,75,560.981038
159,147,561.225171
32,110,561.394353
3,75,561.511274
147,73,561.625132
146,74,561.744651
63,73,561.8586
161,111,562.030859
86,184,562.318182
41,183,562.602717
80,110,562.771045
1,75,562.889213
-15,73,563.002008
7,75,563.120655
5,75,563.237521
171,219,563.579165
56,110,563.751885
153,73,563.867389
66,218,564.211983
11,75,564.325442
19,111,564.499751
66,110,564.674138
200,184,564.960386
22,112,565.136055
228,146,565.366382
191,507,566.16318
-2,74,566.27495
168,112,566.447864
24,148,566.682726
0,74,566.801929
-5,75,566.938709
162,112,567.118005
19,145,567.344434
172,290,567.794166
153,73,567.910996
56,220,568.252799
149,75,568.365985
35,111,568.539476
220,324,569.041025
24,146,569.274004
-2,112,569.450097
41,111,569.618711
67,183,569.909214
7,73,570.022168
165,111,570.200501
145,71,570.308442
214,328,570.831148
262,254,571.229651
35,147,571.476136
184,108,571.643597
406,578,572.560394
182,108,572.72785
46,112,572.904444
174,328,573.417832
250,396,574.032255
90,144,574.254259
7,73,574.367492
56,144,574.591691
15,73,574.701895
39,147,574.929742
149,73,575.044511
141,73,575.155773
143,73,575.27214
109,147,575.5001
